,id,name,type,summary,difficulty,stars,starVotes,location,url,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate,popular_vote
253,7058546,Mono – Parker Double Bypass,Hike,A hike through wide-open alpine tundra with spectacular views of the High Sierra.,Intermediate/Difficult,5.0,1,"Bridgeport, California",https://www.hikingproject.com/trail/7058546/mono-parker-double-bypass,12.7,1661,-1661,11093,9618,-119.2625,37.891,Unknown,,1970-01-01 00:00:00,5.0
254,7017960,Swinging Bridge Loop,Hike,The highlights of this enjoyable loop include swimming holes and a high bridge that sways,Easy,3.4,8,"Oakhurst, California",https://www.hikingproject.com/trail/7017960/swinging-bridge-loop,4.8,392,-393,4243,3974,-119.6561,37.538,Unknown,,1970-01-01 00:00:00,27.2
255,7020969,Soberanes Canyon Loop,Hike,This loop is lightly trafficked and features a nice waterfall.,Intermediate/Difficult,4.4,8,"Carmel-by-the-Sea, California",https://www.hikingproject.com/trail/7020969/soberanes-canyon-loop,4.7,1752,-1751,1823,105,-121.924,36.4544,Unknown,,1970-01-01 00:00:00,35.2
256,7002798,Lassen Creek Conservation Area Trail,Hike,Great for an efficient workout with amazing views of the Diamond Mountains.,Easy/Intermediate,4.3,3,"Johnstonville, California",https://www.hikingproject.com/trail/7002798/lassen-creek-conservation-area-trail,1.8,236,-128,4420,4183,-120.6284,40.3734,Unknown,,1970-01-01 00:00:00,12.899999999999999
257,7002762,South Side Trail,Hike,Spectacular singletrack in the Susan River Canyon.,Intermediate,4.0,1,"Susanville, California",https://www.hikingproject.com/trail/7002762/south-side-trail,14.7,944,-946,4657,4296,-120.674,40.4193,Unknown,,1970-01-01 00:00:00,4.0
258,7017963,Grand Tour of Sequoias in Mariposa Grove,Hike,Prepare to be impressed by all of the famous giant sequoia trees and the magnificent upper grove.,Intermediate,4.7,13,"Oakhurst, California",https://www.hikingproject.com/trail/7017963/grand-tour-of-sequoias-in-mariposa-grove,3.3,1092,-244,6729,5644,-119.6098,37.5026,Unknown,,1970-01-01 00:00:00,61.1
259,7029708,Fern Canyon Trail,Hike,A nice creek-side trail that ascends through a lush forest.,Intermediate,4.8,4,"Fort Bragg, California",https://www.hikingproject.com/trail/7029708/fern-canyon-trail,8.4,878,-878,691,256,-123.781,39.2766,All Clear,,2019-11-29 08:24:48,19.2
260,7053306,Little River to Mendocino: Inn to Inn,Hike,A fun inn to inn hike from Little River to Mendocino.,Easy/Intermediate,5.0,2,"Fort Bragg, California",https://www.hikingproject.com/trail/7053306/little-river-to-mendocino-inn-to-inn,5.1,442,-442,178,8,-123.7894,39.272,Unknown,,1970-01-01 00:00:00,10.0
261,7002803,Eagle Lake South Shore,Hike,A relaxing pathway along one of America's most beautiful natural lakes.,Easy,5.0,1,"Susanville, California",https://www.hikingproject.com/trail/7002803/eagle-lake-south-shore,9.2,91,-91,5147,5118,-120.7682,40.5563,Unknown,,1970-01-01 00:00:00,5.0
262,7004926,Molera Beach Super Loop,Hike,A nice leisurely stroll on the beach eventually gives way to high ocean views.,Intermediate,4.6,12,"Carmel Valley Village, California",https://www.hikingproject.com/trail/7004926/molera-beach-super-loop,7.0,1142,-1143,1084,7,-121.8426,36.2857,Unknown,,1970-01-01 00:00:00,55.199999999999996
263,7084586,Rutherford and Anne Lakes,Hike,"Short hike to the spectacular Rutherford Lake and the warmer and greener Anne Lake, which has great camping.",Intermediate/Difficult,4.0,1,"Yosemite Valley, California",https://www.hikingproject.com/trail/7084586/rutherford-and-anne-lakes,1.1,257,-274,9761,9521,-119.3705,37.5923,Unknown,,1970-01-01 00:00:00,4.0
264,7007007,Gem Lake via Rush Creek Trail,Hike,A popular and rewarding day hike for the June Lake area.,Intermediate/Difficult,4.0,5,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7007007/gem-lake-via-rush-creek-trail,6.6,1882,-1882,9115,7242,-119.1276,37.7835,Unknown,,1970-01-01 00:00:00,20.0
265,7084589,Rainbow and Ruth Lakes Trail,Hike,Unmaintained trail winds up ridge with amazing panoramas of surrounding mountains to two more beautiful Sierra lakes.,Difficult,3.0,1,"Yosemite Valley, California",https://www.hikingproject.com/trail/7084589/rainbow-and-ruth-lakes-trail,1.8,562,-111,9369,8900,-119.3529,37.5765,Unknown,,1970-01-01 00:00:00,3.0
266,7012727,Buck Ridge at Lake Hensley,Hike,"A great trail for hikers and trail runners with hills, oaks, and lake views.",Intermediate,4.0,4,"Bonadelle Ranchos-Madera Ranchos, California",https://www.hikingproject.com/trail/7012727/buck-ridge-at-lake-hensley,5.9,571,-568,740,543,-119.8694,37.1214,Unknown,,1970-01-01 00:00:00,16.0
267,7018019,Angel Falls and McLeod Flat from Bass Lake,Hike,A well-used lower portion of Willow Creek Trail. Few hike the more secluded trail above Angel Falls.,Easy/Intermediate,3.8,6,"Oakhurst, California",https://www.hikingproject.com/trail/7018019/angel-falls-and-mcleod-flat-from-bass-lake,1.0,240,-240,3762,3544,-119.57,37.3346,All Clear,,2019-12-28 17:35:49,22.799999999999997
268,7085903,Obsidian Dome Loop,Hike,An easy hike around an amazing geologic feature.,Easy/Intermediate,3.0,1,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7085903/obsidian-dome-loop,6.2,562,-562,8329,7862,-119.0177,37.771,Unknown,,1970-01-01 00:00:00,3.0
269,7085060,Norris Lake Trail to Jackass Lakes,Hike,Two beautiful lakes at 8600 and 9100 feet make good targets for early season hikes.,Intermediate/Difficult,3.0,1,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7085060/norris-lake-trail-to-jackass-lakes,7.5,1741,-1740,9209,7498,-119.3154,37.5275,Unknown,,1970-01-01 00:00:00,3.0
270,7084524,Lillian Lake Loop,Hike,"Lillian Lake is beautiful, but what makes this a great hike are the other spectacular lake basins that it passes near.",Intermediate/Difficult,4.0,1,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7084524/lillian-lake-loop,12.5,2045,-2056,9008,7498,-119.3008,37.5317,Unknown,,1970-01-01 00:00:00,4.0
271,7084915,The River Trail,Hike,"Roaring cascades, soaring cliffs, great campsites, and the easiest way to Thousand Island Lake.",Intermediate/Difficult,4.0,1,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7084915/the-river-trail,6.5,1560,-318,9568,8043,-119.0862,37.6819,Unknown,,1970-01-01 00:00:00,4.0
272,7084516,Agnew Meadows to Thousand Island Lake,Hike,"Breath-taking views, lots of flowers, orange and golden rocks, great campsites; it does not get any better than this.",Intermediate/Difficult,4.8,6,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7084516/agnew-meadows-to-thousand-island-lake,8.3,2091,-600,9850,8352,-119.0847,37.6829,Unknown,,1970-01-01 00:00:00,28.799999999999997
273,7052672,Agnew Meadow to Lower Rainbow Falls (JMT Route),Hike,A net downhill on gorgeous trails with a stop at Devils Postpile and Upper and Lower Rainbow Falls—take the bus back.,Intermediate,3.5,2,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7052672/agnew-meadow-to-lower-rainbow-falls-jmt-route,11.8,696,-1443,8370,7230,-119.0807,37.6812,Unknown,,1970-01-01 00:00:00,7.0
274,7002800,Modoc Line Rail Trail - Viewland Segment,Hike,An adventure in the great wide open.,Easy,4.0,1,"Johnstonville, California",https://www.hikingproject.com/trail/7002800/modoc-line-rail-trail-viewland-segment,6.8,462,-37,4529,4068,-120.2392,40.367,Unknown,,1970-01-01 00:00:00,4.0
275,7007024,Upper and Lower Rainbow Falls,Hike,Wildlife and wildflowers are abundant on this terrific trail to Devils Postpile and 2 amazing waterfalls.,Intermediate,4.6,7,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7007024/upper-and-lower-rainbow-falls,3.5,408,-408,7620,7212,-119.0767,37.6139,Unknown,,1970-01-01 00:00:00,32.199999999999996
276,7019460,Crater Meadows Loop,Hike,A treed hike with some great vistas and good early season water sources. Hill climbing is spread out.,Intermediate,3.3,3,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7019460/crater-meadows-loop,7.7,1264,-1264,9335,8640,-119.0213,37.6134,Unknown,,1970-01-01 00:00:00,9.899999999999999
277,7057686,Mammoth Mountain via Dragon's Back,Hike,Mammoth Mountain isn’t just for skiing! Get in some serious vertical feet with spectacular views on this rugged trail.,Intermediate/Difficult,4.5,2,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7057686/mammoth-mountain-via-dragons-back,6.6,2419,-2419,11009,8591,-119.0071,37.6154,Unknown,,1970-01-01 00:00:00,9.0
278,7036312,Mammoth Crest - Duck Pass Loop,Hike,This route takes you to stunning views across the Sierra Nevada interspersed with beautiful lakes.,Intermediate/Difficult,4.8,11,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7036312/mammoth-crest-duck-pass-loop,13.2,2875,-2890,11185,9026,-119.0112,37.6036,Unknown,,1970-01-01 00:00:00,52.8
279,7058090,Ram Lake via Duck Pass and John Muir Trail,Hike,A substantial mileage route that takes you by the picturesque Duck Lake and on to the idyllic Ram Lake.,Intermediate/Difficult,5.0,1,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7058090/ram-lake-via-duck-pass-and-john-muir-trail,20.0,3905,-3905,10753,9129,-118.9893,37.5913,Unknown,,1970-01-01 00:00:00,5.0
280,7058453,Sherwin and Valentine Lakes Loop,Hike,A mostly forested hike up to Valentine Lake.,Intermediate,3.7,3,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7058453/sherwin-and-valentine-lakes-loop,11.8,2169,-2190,9630,7456,-118.9458,37.6244,Unknown,,1970-01-01 00:00:00,11.100000000000001
281,7042784,Flanagan Trail to Chamise Peak,Hike,"Hike through oak, manzanita, and pine to the top of Chamise Hill for views of Shasta Dam, Sacramento River, and Lassen.",Easy/Intermediate,4.3,7,"Central Valley (historical), California",https://www.hikingproject.com/trail/7042784/flanagan-trail-to-chamise-peak,5.2,767,-767,1625,934,-122.4222,40.6803,Unknown,,1970-01-01 00:00:00,30.099999999999998
282,7002799,Modoc Line Rail Trail - Snowstorm Canyon Segment,Hike,An adventure in the great wide open.,Easy,4.5,2,"Johnstonville, California",https://www.hikingproject.com/trail/7002799/modoc-line-rail-trail-snowstorm-canyon-segment,17.0,954,-15,5433,4494,-120.323,40.5616,Unknown,,1970-01-01 00:00:00,9.0
283,7017158,Kanaka Peak,Hike,An uphill trail with gorgeous views from the top and some sweet little waterfalls halfway through.,Intermediate,5.0,1,"Shasta, California",https://www.hikingproject.com/trail/7017158/kanaka-peak,6.7,1561,-1560,2609,1561,-122.566,40.5823,All Clear,Mostly Dry,2020-02-12 13:47:44,5.0
284,7056148,Pincushion Hill Climb,Hike,Exhilarating one mile and 1000 feet hill climb!,Intermediate/Difficult,4.1,8,"Auberry, California",https://www.hikingproject.com/trail/7056148/pincushion-hill-climb,2.7,874,-872,1474,600,-119.6484,37.0383,All Clear,Dry,2020-02-05 11:40:02,32.8
285,7057793,Bloody Mountain via Laurel Lakes Road and the Northeast Ridge,Hike,Enjoy epic mountain hiking with epic views on this route up Bloody Mountain.,Extreme Difficult,5.0,2,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7057793/bloody-mountain-via-laurel-lakes-road-and-the-northeast-ridge,14.1,5100,-5099,12434,7334,-118.9066,37.6235,Unknown,,1970-01-01 00:00:00,10.0
286,7006950,Convict Lake Trail,Hike,"A wonderful, easy hike around Convict lake. Sagebrush, towering peaks & aspen trees galore!",Easy/Intermediate,4.5,11,"Mammoth Lakes, California",https://www.hikingproject.com/trail/7006950/convict-lake-trail,2.6,170,-175,7646,7591,-118.8532,37.5951,Minor Issues,"Snowy, Mostly Dry, Some Mud, Icy",2020-01-25 20:14:00,49.5
287,7011856,Boulder Creek Falls (South Shore Drive Access),Hike,An uphill hike to the beautiful Boulder Creek Falls.,Intermediate,4.0,5,"Shasta, California",https://www.hikingproject.com/trail/7011856/boulder-creek-falls-south-shore-drive-access,5.6,1056,-1055,2289,1313,-122.5973,40.6416,Unknown,,1970-01-01 00:00:00,20.0
288,7053287,Rancheria Falls,Hike,Follow the dirt trail through the pine trees to a beautiful waterfall!,Easy/Intermediate,4.2,5,"Auberry, California",https://www.hikingproject.com/trail/7053287/rancheria-falls,1.7,240,-241,7773,7581,-119.1497,37.2494,Unknown,,1970-01-01 00:00:00,21.0
289,7036228,Morgan Pass and Gem Lake,Hike,A very scenic hike through the Little Lakes Valley with six lakes and one pass.,Intermediate,4.5,8,"West Bishop, California",https://www.hikingproject.com/trail/7036228/morgan-pass-and-gem-lake,8.0,941,-942,11090,10259,-118.7472,37.4352,Unknown,,1970-01-01 00:00:00,36.0
290,7085444,Mono Pass Trail to Summit Lake,Hike,Climb past beautiful Ruby Lake to Summit Lake with stunning views of Little Lake Basin and the surrounding mountains.,Intermediate/Difficult,4.0,1,"West Bishop, California",https://www.hikingproject.com/trail/7085444/mono-pass-trail-to-summit-lake,4.1,1773,-142,12042,10271,-118.7471,37.4352,Unknown,,1970-01-01 00:00:00,4.0
291,7050135,Tehipite Valley,Hike,A challenging hike to one of the most remote and deepest glacial valleys of the Sierras.,Difficult,5.0,1,"Squaw Valley, California",https://www.hikingproject.com/trail/7050135/tehipite-valley,31.3,6375,-6376,8539,4126,-118.9561,36.9755,Unknown,,1970-01-01 00:00:00,5.0
292,7045891,North Lake to South Lake Loop,Hike,"A loop through the heart of the Sierra Nevada from North Lake, through Evolution Basin, to South Lake.",Intermediate/Difficult,5.0,6,"West Bishop, California",https://www.hikingproject.com/trail/7045891/north-lake-to-south-lake-loop,55.0,9037,-8492,11905,8104,-118.6275,37.2273,Unknown,,1970-01-01 00:00:00,30.0
293,7054620,Dead Giant Loop via Sunset Trail,Hike,You'll feel so small next to the roots of the dead giant sequoia tree!,Easy/Intermediate,4.5,2,"Squaw Valley, California",https://www.hikingproject.com/trail/7054620/dead-giant-loop-via-sunset-trail,1.8,315,-312,6297,6063,-118.9749,36.7471,Unknown,,1970-01-01 00:00:00,9.0
294,7018766,Founders' Grove Nature Trail,Hike,A short easy hike among some of the most impressive Redwoods along the Avenue of the Giants.,Easy,4.5,4,"Rio Dell, California",https://www.hikingproject.com/trail/7018766/founders-grove-nature-trail,0.6,17,-20,398,384,-123.9238,40.3522,Unknown,,1970-01-01 00:00:00,18.0
295,7008479,Redwood Mountain Grove: Hart Trail & Sugar Bowl Trail Loops,Hike,A easy/moderate secluded loop trail around the largest intact grove of giant sequoias.,Intermediate,4.6,16,"Three Rivers, California",https://www.hikingproject.com/trail/7008479/redwood-mountain-grove-hart-trail-sugar-bowl-trail-loops,9.9,1929,-1912,6940,5504,-118.9208,36.7074,Unknown,,1970-01-01 00:00:00,73.6
296,7054483,Fox Meadow Trailhead to Weaver Lake,Hike,A short and scenic hike to Weaver Lake via the Fox Meadow Trailhead.,Easy/Intermediate,4.7,3,"Three Rivers, California",https://www.hikingproject.com/trail/7054483/fox-meadow-trailhead-to-weaver-lake,4.1,780,-779,8700,7920,-118.8169,36.7104,Unknown,,1970-01-01 00:00:00,14.100000000000001
297,7005447,Zumwalt Meadows Loop Trail,Hike,A short hike with impressive views of the Kings Canyon area.,Easy/Intermediate,4.3,15,"Squaw Valley, California",https://www.hikingproject.com/trail/7005447/zumwalt-meadows-loop-trail,1.3,104,-123,5048,4976,-118.5984,36.7937,Unknown,,1970-01-01 00:00:00,64.5
298,7013143,Copper Creek Trail,Hike,Copper Creek Trail is an intense hike with amazing views.,Intermediate/Difficult,4.7,3,"Squaw Valley, California",https://www.hikingproject.com/trail/7013143/copper-creek-trail,13.4,5263,-5262,10369,5106,-118.5829,36.7964,Unknown,,1970-01-01 00:00:00,14.100000000000001
299,7050955,Rae Lakes Loop,Hike,"One of the most famous loops in all of the Sierras with stunning canyons, pristine lakes, and rolling granite domes.",Intermediate/Difficult,4.9,19,"Squaw Valley, California",https://www.hikingproject.com/trail/7050955/rae-lakes-loop,40.4,6971,-6971,11904,5052,-118.5832,36.7947,Unknown,,1970-01-01 00:00:00,93.10000000000001
300,7005449,Mist Falls,Hike,Hike along the South Fork of the Kings River to cascading 100 foot waterfalls.,Intermediate,4.4,18,"Squaw Valley, California",https://www.hikingproject.com/trail/7005449/mist-falls,8.2,805,-804,5780,5046,-118.5829,36.7947,Unknown,,1970-01-01 00:00:00,79.2
301,7008414,Lakes Trail,Hike,A spectacular day hike/backpack that provides an excellent sampling of Sierra Nevada sub-alpine lakes,Intermediate/Difficult,4.8,26,"Three Rivers, California",https://www.hikingproject.com/trail/7008414/lakes-trail,12.2,2792,-2792,9555,7294,-118.7342,36.5966,Unknown,,1970-01-01 00:00:00,124.8
302,7008141,Alta Peak,Hike,A difficult hike through woods and exposed peaks ending with views of the Eastern and Western Divides.,Intermediate/Difficult,4.8,19,"Three Rivers, California",https://www.hikingproject.com/trail/7008141/alta-peak,13.3,3802,-3801,11107,7306,-118.7337,36.5967,All Clear,"Snowy, Icy",2020-01-07 13:09:28,91.2
303,7005451,Congress Trail,Hike,"A wonderful, short hike through the Giant Forest.",Easy,4.4,23,"Three Rivers, California",https://www.hikingproject.com/trail/7005451/congress-trail,1.9,350,-314,7050,6837,-118.7512,36.5799,All Clear,"Snowy, Icy",2020-02-02 12:03:58,101.2
304,7005922,Marble Falls,Hike,This trail ends at a beautiful cascading waterfall.,Intermediate,4.4,20,"Three Rivers, California",https://www.hikingproject.com/trail/7005922/marble-falls,6.9,1549,-1549,3575,2162,-118.8014,36.5184,All Clear,"Mostly Dry, Some Mud",2020-02-16 19:50:33,88.0
305,7044282,Giant Forest Loop Trail,Hike,Combine several of the parks best and most well-known trails for a comfortable seven mile hike among the sequoias.,Easy/Intermediate,4.8,12,"Three Rivers, California",https://www.hikingproject.com/trail/7044282/giant-forest-loop-trail,7.5,988,-968,7345,6688,-118.7492,36.5546,Minor Issues,"Snowy, Icy",2020-02-16 19:52:00,57.599999999999994
306,7041730,Russ Park Loop,Hike,Experience a nice short hike in the Victorian village of Ferndale.,Intermediate,4.0,1,"Ferndale, California",https://www.hikingproject.com/trail/7041730/russ-park-loop,2.0,648,-642,546,155,-124.2553,40.5716,Unknown,,1970-01-01 00:00:00,4.0
307,7012504,Mineral King Loop,Hike,"A challenging yet rewarding loop in the Mineral King area of Sequoia National Park, CA.",Intermediate/Difficult,4.5,14,"Three Rivers, California",https://www.hikingproject.com/trail/7012504/mineral-king-loop,25.6,9101,-9091,11679,7069,-118.5965,36.4531,Unknown,,1970-01-01 00:00:00,63.0
308,7023886,Jedediah Smith Memorial Trail,Trail,A popular urban trail that hugs the American River.,Easy,3.5,8,"Sacramento, California",https://www.hikingproject.com/trail/7023886/jedediah-smith-memorial-trail,32.7,821,-373,477,22,-121.5077,38.6009,Unknown,,1970-01-01 00:00:00,28.0
309,7021997,Auto Access Route,Trail,"A wide, dirt road to enter the Yolo Bypass Wildlife Area with parking lots at various trailheads.",Intermediate,2.0,2,"Davis, California",https://www.hikingproject.com/trail/7021997/auto-access-route,4.7,12,-14,17,12,-121.6364,38.5632,Unknown,,1970-01-01 00:00:00,4.0
310,7021993,Pedestrian Trail,Trail,"A wide, pedestrian-friendly path through the wetlands and grasslands with great birding opportunity.",Easy,3.0,1,"Davis, California",https://www.hikingproject.com/trail/7021993/pedestrian-trail,2.7,4,-7,15,11,-121.6261,38.5505,Unknown,,1970-01-01 00:00:00,3.0
311,7089185,Perimeter Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089185/perimeter-trail,2.8,62,-62,100,60,-121.3129,38.6145,Unknown,,1970-01-01 00:00:00,0.0
312,7084277,Main Trail,Trail,The main out-and-back trail at Effie Yeaw Nature Center.,Easy,3.0,1,"Carmichael, California",https://www.hikingproject.com/trail/7084277/main-trail,0.5,6,-8,77,72,-121.3127,38.6168,Unknown,,1970-01-01 00:00:00,3.0
313,7089184,Connector Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089184/connector-trail,0.1,1,-1,74,73,-121.3086,38.615,Unknown,,1970-01-01 00:00:00,0.0
314,7089181,Meadow Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089181/meadow-trail,0.5,9,-6,76,69,-121.3106,38.617,Unknown,,1970-01-01 00:00:00,0.0
315,7089178,Bluff Trail,Trail,Needs Summary,Easy,3.0,1,"Carmichael, California",https://www.hikingproject.com/trail/7089178/bluff-trail,0.3,5,-24,81,62,-121.3113,38.6177,Unknown,,1970-01-01 00:00:00,3.0
316,7089180,Pond Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089180/pond-trail,0.4,6,-5,75,70,-121.3104,38.6171,Unknown,,1970-01-01 00:00:00,0.0
317,7089182,Natoma Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089182/natoma-trail,0.1,3,-5,75,70,-121.3102,38.6172,Unknown,,1970-01-01 00:00:00,0.0
318,7089183,Woodland Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089183/woodland-trail,0.2,2,-4,74,71,-121.309,38.6172,Unknown,,1970-01-01 00:00:00,0.0
319,7089179,Riverview Trail,Trail,Needs Summary,Easy,0.0,0,"Carmichael, California",https://www.hikingproject.com/trail/7089179/riverview-trail,0.5,9,-5,77,68,-121.3078,38.6196,Unknown,,1970-01-01 00:00:00,0.0
320,7030342,Putah Creek North Levee Trail,Trail,A wide and generally flat gravel/paved levee access road running along Putah Creek Riparian Reserve.,Easy,2.3,3,"Davis, California",https://www.hikingproject.com/trail/7030342/putah-creek-north-levee-trail,2.9,38,-19,73,48,-121.7572,38.5182,All Clear,,2019-11-15 21:45:27,6.8999999999999995
321,7023697,Boardwalk Trail,Trail,Needs Summary,Easy,3.0,1,"Thornton, California",https://www.hikingproject.com/trail/7023697/boardwalk-trail,0.3,1,-2,13,11,-121.4403,38.2697,Unknown,,1970-01-01 00:00:00,3.0
322,7023699,Lost Slough Wetlands Walk Trail,Trail,"An easy loop trail that passes sloughs, marshes, and groves of oak.",Easy,3.0,1,"Thornton, California",https://www.hikingproject.com/trail/7023699/lost-slough-wetlands-walk-trail,1.1,20,-20,20,11,-121.4396,38.2659,Unknown,,1970-01-01 00:00:00,3.0
323,7023703,River Walk Trail,Trail,A peaceful trail that is primed for quiet exploration.,Easy,3.0,1,"Thornton, California",https://www.hikingproject.com/trail/7023703/river-walk-trail,2.9,67,-69,51,9,-121.4382,38.2665,Unknown,,1970-01-01 00:00:00,3.0
324,7023704,River Walk Connector,Connector,,Easy,0.0,0,"Thornton, California",https://www.hikingproject.com/trail/7023704/river-walk-connector,0.2,1,0,14,12,-121.4387,38.2629,Unknown,,1970-01-01 00:00:00,0.0
325,7030343,Putah Creek Riparian Reserve Trail,Trail,A winding and narrow trail running along Putah Creek within the Riparian Reserve.,Easy/Intermediate,3.3,6,"Davis, California",https://www.hikingproject.com/trail/7030343/putah-creek-riparian-reserve-trail,3.1,120,-139,73,30,-121.8047,38.5273,Minor Issues,Some Mud - Some logs to duck under/walk over,2020-02-02 13:28:38,19.799999999999997
326,7023714,River Walk Extension,Connector,,Easy,3.0,1,"Thornton, California",https://www.hikingproject.com/trail/7023714/river-walk-extension,0.1,1,0,18,17,-121.438,38.2609,Unknown,,1970-01-01 00:00:00,3.0
327,7023705,River Walk Spur,Connector,,Easy,0.0,0,"Thornton, California",https://www.hikingproject.com/trail/7023705/river-walk-spur,0.1,0,-1,11,9,-121.4346,38.261,Unknown,,1970-01-01 00:00:00,0.0
328,7019087,South Lake Natoma Bike Path,Trail,A multi-use trail along the south of Lake Natoma.,Easy/Intermediate,3.0,2,"Folsom, California",https://www.hikingproject.com/trail/7019087/south-lake-natoma-bike-path,5.7,144,-191,175,108,-121.1786,38.6791,Unknown,,1970-01-01 00:00:00,6.0
329,7089201,Antelope Creek Trail,Trail,Needs Summary,Easy,0.0,0,"Roseville, California",https://www.hikingproject.com/trail/7089201/antelope-creek-trail,1.5,33,-38,197,169,-121.2655,38.7594,Unknown,,1970-01-01 00:00:00,0.0
330,7089200,Secret Ravine Trail,Trail,Needs Summary,Easy,0.0,0,"Roseville, California",https://www.hikingproject.com/trail/7089200/secret-ravine-trail,2.3,161,-92,252,183,-121.2527,38.7608,Unknown,,1970-01-01 00:00:00,0.0
331,7089196,False Ravine Trail,Trail,Needs Summary,Easy,0.0,0,"Roseville, California",https://www.hikingproject.com/trail/7089196/false-ravine-trail,1.6,146,-6,344,204,-121.2463,38.7577,Unknown,,1970-01-01 00:00:00,0.0
332,7089197,Miners Ravine Trail,Trail,Needs Summary,Easy,0.0,0,"Rocklin, California",https://www.hikingproject.com/trail/7089197/miners-ravine-trail,4.4,126,-221,278,142,-121.2246,38.7567,Unknown,,1970-01-01 00:00:00,0.0
333,7004085,Pioneer Express Trail,Trail,A foot and hoof trail connecting Beeks Bight to the Auburn State Recreation Area,Easy/Intermediate,3.3,3,"Auburn, California",https://www.hikingproject.com/trail/7004085/pioneer-express-trail,18.7,925,-816,660,470,-121.1705,38.7211,All Clear,Mostly Dry,2019-12-30 16:49:29,9.899999999999999
334,7024645,Mormon Island Cove Trail,Trail,The main route connecting the Mormon Island Cove and Browns Ravine Trailheads.,Easy/Intermediate,3.8,4,"El Dorado Hills, California",https://www.hikingproject.com/trail/7024645/mormon-island-cove-trail,2.4,77,-73,507,475,-121.1102,38.7027,Unknown,,1970-01-01 00:00:00,15.2
335,7005509,Granite Bay Trail,Connector,,Easy/Intermediate,0.0,0,"Granite Bay, California",https://www.hikingproject.com/trail/7005509/granite-bay-trail,0.6,88,-9,583,496,-121.1513,38.7406,Unknown,,1970-01-01 00:00:00,0.0
336,7085602,Brown's Ravine Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"El Dorado Hills, California",https://www.hikingproject.com/trail/7085602/browns-ravine-trail,10.9,660,-689,590,476,-121.0934,38.7115,Unknown,,1970-01-01 00:00:00,0.0
337,7085477,Doton's Cove Trail,Trail,A starter-friendly nature trail.,Easy,3.0,1,"Granite Bay, California",https://www.hikingproject.com/trail/7085477/dotons-cove-trail,1.0,100,-78,518,468,-121.1326,38.7691,Unknown,,1970-01-01 00:00:00,3.0
338,7089766,Los Lagos Trail,Trail,Another interesting connector trail for stitching together routes in Folsom Lake State Rec Area.,Intermediate,3.0,1,"Granite Bay, California",https://www.hikingproject.com/trail/7089766/los-lagos-trail,1.3,82,-111,571,484,-121.1337,38.7725,All Clear,Mostly Dry,2019-12-30 16:49:29,3.0
339,7039703,Traylor Ranch Road,Connector,,Easy,0.0,0,"Loomis, California",https://www.hikingproject.com/trail/7039703/traylor-ranch-road,0.4,29,0,428,399,-121.2094,38.848,Unknown,,1970-01-01 00:00:00,0.0
340,7039704,Duck Pond Loop,Connector,,Easy,0.0,0,"Loomis, California",https://www.hikingproject.com/trail/7039704/duck-pond-loop,0.1,2,-4,399,395,-121.2094,38.848,Unknown,,1970-01-01 00:00:00,0.0
341,7039708,Duck Pond Trail,Connector,,Easy,0.0,0,"Loomis, California",https://www.hikingproject.com/trail/7039708/duck-pond-trail,0.2,9,-1,409,400,-121.2095,38.8481,Unknown,,1970-01-01 00:00:00,0.0
342,7039705,Meadow Lark Trail,Trail,Needs Summary,Easy,0.0,0,"Loomis, California",https://www.hikingproject.com/trail/7039705/meadow-lark-trail,0.2,0,-8,408,400,-121.2094,38.8494,Unknown,,1970-01-01 00:00:00,0.0
343,7039713,Connector Trail,Connector,,Easy,0.0,0,"Loomis, California",https://www.hikingproject.com/trail/7039713/connector-trail,0.0,0,-2,407,405,-121.2094,38.8494,Unknown,,1970-01-01 00:00:00,0.0
